0,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,D,D,87<br />
1,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,C,A,67<br />
2,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,C,B,90<br />
3,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,D,C,5<br />
4,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,C,A,73<br />
5,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,A,D,94<br />
6,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,D,D,95<br />
7,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,D,A,23<br />
8,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,C,B,78<br />
9,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,A,A,93<br />
10,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,A,B,80<br />
11,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,C,A,31<br />
12,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,D,B,85<br />
13,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,A,A,96<br />
14,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,B,A,16<br />
15,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,B,B,55<br />
16,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,C,C,42<br />
17,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,D,D,200<br />
18,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,B,B,34<br />
19,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,A,D,43<br />
20,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,D,C,68<br />
21,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,D,C,45<br />
22,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,C,C,29<br />
23,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,A,C,10<br />
24,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,D,C,39<br />
25,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,A,B,38<br />
26,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,C,D,53<br />
27,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,D,D,72<br />
28,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,A,A,46<br />
29,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,C,A,66<br />
30,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,C,C,20<br />
31,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,B,C,76<br />
32,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,A,C,17<br />
33,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,B,B,74<br />
34,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,A,A,63<br />
35,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,D,B,197<br />
36,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,D,A,18<br />
37,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,D,A,61<br />
38,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,D,C,40<br />
39,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,C,A,79<br />
40,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,C,C,11<br />
41,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,B,B,26<br />
42,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,A,D,41<br />
43,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,B,D,65<br />
44,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,C,C,89<br />
45,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,D,D,88<br />
46,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,A,A,8<br />
47,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,B,B,13<br />
48,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,A,A,28<br />
49,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,D,D,83<br />
50,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,A,A,49<br />
51,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,A,D,84<br />
52,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,C,C,2<br />
53,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,D,A,30<br />
54,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,D,D,22<br />
55,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,D,C,44<br />
56,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,C,A,9<br />
57,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,B,B,36<br />
58,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,D,D,91<br />
59,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,D,B,12<br />
60,POLNGP62309047,e57c65537bc5bd8571768347bf1f808c,B,B,198<br />
