0,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,D,A,96<br />
1,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,D,B,199<br />
23,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,D,B,90<br />
37,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,B,A,31<br />
62,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,C,C,70<br />
73,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,D,C,25<br />
93,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,B,D,91<br />
0,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,D,A,96<br />
1,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,B,C,10<br />
2,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,A,A,64<br />
3,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,B,B,13<br />
4,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,D,C,2<br />
5,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,C,C,29<br />
6,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,B,A,79<br />
7,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,C,A,69<br />
8,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,D,C,70<br />
9,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,B,B,75<br />
10,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,D,D,87<br />
11,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,D,C,4<br />
12,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,C,B,90<br />
13,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,D,C,44<br />
14,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,D,D,33<br />
15,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,B,A,66<br />
16,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,C,C,37<br />
17,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,C,B,62<br />
18,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,D,D,84<br />
19,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,D,D,71<br />
20,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,C,C,5<br />
21,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,B,C,76<br />
22,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,D,D,60<br />
23,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,D,C,40<br />
24,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,A,D,88<br />
25,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,B,A,23<br />
26,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,B,D,15<br />
27,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,A,B,199<br />
28,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,B,B,51<br />
29,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,D,D,83<br />
30,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,D,D,41<br />
31,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,D,B,35<br />
33,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,A,B,34<br />
34,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,A,A,46<br />
35,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,A,A,24<br />
36,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,D,A,67<br />
37,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,C,A,57<br />
38,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,A,B,55<br />
39,POLNGP62309002,d9ea5c6ebd8331c3829132c2924f5a6a,B,C,86<br />
