0,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,C,68<br />
1,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,C,A,57<br />
2,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,A,A,24<br />
3,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,B,199<br />
4,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,C,44<br />
5,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,A,14<br />
6,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,C,D,54<br />
7,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,C,D,43<br />
8,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,A,B,38<br />
9,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,A,96<br />
10,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,A,9<br />
11,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,A,63<br />
12,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,C,A,66<br />
13,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,B,197<br />
14,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,C,1<br />
15,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,A,61<br />
16,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,C,D,60<br />
17,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,C,B,55<br />
18,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,C,B,34<br />
19,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,A,B,78<br />
20,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,D,D,15<br />
21,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,C,A,30<br />
22,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,C,D,32<br />
23,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,C,B,12<br />
24,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,A,D,84<br />
25,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,C,B,80<br />
26,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,A,A,93<br />
27,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,A,46<br />
28,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,A,B,198<br />
29,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,C,B,74<br />
30,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,C,D,200<br />
31,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,D,94<br />
32,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,D,B,62<br />
33,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,B,13<br />
34,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,C,C,89<br />
35,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,C,B,21<br />
36,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,D,C,4<br />
37,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,D,A,69<br />
38,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,B,77<br />
39,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,A,C,86<br />
40,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,C,20<br />
41,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,C,29<br />
42,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,D,A,49<br />
43,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,C,2<br />
44,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,A,B,50<br />
45,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,A,73<br />
46,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,D,A,27<br />
47,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,A,A,23<br />
48,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,D,22<br />
49,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,A,52<br />
50,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,D,91<br />
51,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,D,87<br />
52,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,D,D,65<br />
53,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,A,64<br />
54,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,C,C,25<br />
55,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,C,10<br />
56,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,A,C,59<br />
57,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,C,C,11<br />
58,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,D,88<br />
59,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,A,B,7<br />
60,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,C,C,76<br />
61,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,D,D,41<br />
62,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,B,35<br />
63,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,D,C,6<br />
64,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,A,A,18<br />
65,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,A,C,56<br />
66,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,D,71<br />
67,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,D,D,53<br />
68,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,D,72<br />
69,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,D,C,47<br />
70,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,A,79<br />
71,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,D,D,33<br />
72,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,A,A,31<br />
73,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,B,36<br />
74,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,D,D,83<br />
75,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,C,D,95<br />
76,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,C,C,42<br />
77,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,A,C,39<br />
78,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,C,40<br />
79,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,A,B,85<br />
80,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,C,B,26<br />
81,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,A,67<br />
82,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,C,C,45<br />
83,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,C,17<br />
84,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,D,C,37<br />
85,POLNGP62309033,e9277926ec877c013430bd3d78caed3c,B,B,75<br />
