0,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,D,B,55<br />
1,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,B,D,88<br />
2,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,D,A,30<br />
3,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,B,A,9<br />
4,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,B,B,51<br />
5,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,B,B,36<br />
6,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,B,B,21<br />
7,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,A,B,80<br />
8,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,B,D,71<br />
9,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,A,C,47<br />
10,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,B,C,29<br />
11,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,C,C,4<br />
12,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,B,C,89<br />
13,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,B,C,44<br />
14,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,C,C,10<br />
15,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,B,C,1<br />
16,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,D,D,94<br />
17,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,B,B,198<br />
18,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,B,D,41<br />
19,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,B,B,74<br />
20,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,B,B,26<br />
21,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,B,A,28<br />
22,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,B,A,19<br />
23,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,B,D,84<br />
24,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,A,A,24<br />
25,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,B,B,77<br />
26,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,D,A,16<br />
27,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,D,D,33<br />
28,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,B,D,15<br />
29,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,B,B,35<br />
30,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,B,B,78<br />
31,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,B,C,45<br />
32,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,B,A,96<br />
33,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,A,A,92<br />
34,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,B,B,85<br />
35,POLNGP62309010,582d5a08ad376c3d1417f8ae7a5c65d2,B,D,200<br />
